RLOI_ID|Value|Units|Location (Longtitude| Latitude)|ThresholdComment|Short Name|Description|Type|ObsFloodYear|ObsFloodMonth|Source
8305|1.67|mALD|-2.141245|53.734825|Flooding at Cornholme|Flooding in Cornholme|Flooding in Cornholme area|Location Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8205|2.5|mALD|-2.083577|53.716521|Millwood Todmorden Properties begin to flood in this area when the gauge records alevel above 1.72|Property flooding Millwood|Flooding to properties at Millwood|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8205|2.05|mALD|-2.096052|53.715028|Central todmorden Properties begin to flood from the River Calder when the gaugereads above 1.90.|Property flooding Todmorden|Flooding to properties in central Todmorden|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8205|2.28|mALD|-2.130783|53.730177|Patmos Burnley Road Properties begin to flood in this area when the gauge records alevel above 2.28.|Property flooding Patmos Burnley Road|Flooding to properties on Patmos Burnley Road|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8205|2.45|mALD|-2.11618|53.726116|Harley Wood Properties begin to flood in this area when the gauge records alevel above 2.45|Property flooding Harley Wood|Flooding to properties at Harley Wood|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8343|1.67|mALD|||TODMORDEN TO EASTWOOD Properties begin to flood in this area when the gauge records alevel above 1.67.|Property flooding A646|Flooding to properties on A646 Todmorden to Eastwood|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8343|1.8|mALD|-2.052351|53.728588|EASTWOOD Properties begin to flood in this area when the gauge records alevel above 1.78.|Property flooding Eastwood|Flooding to properties at Eastwood, Todmorden|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8343|1.65|mALD|-2.042438|53.735577|First properties to flood are along Halifax Road upstream anddownstream of Callis Bridge.|Property flooding Callis Bridge and Charlestown|Flooding to properties at Callis Bridge and Charlestown|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8097|2.75|mALD|-2.024203|53.742668|Mytholm and Hebble Bridge Properties begin to flood in thisarea when the gauge records alevel above 2.75|Property flooding Mytholm|Flooding to properties at Mytholm and Hebble Bridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8152|1.69|mALD|-2.012759|53.742672|cricket ground to valley road Properties begin to flood in this area when the gauge records alevel above 1.93.|Property flooding from Hebden Water|Flooding to properties from Hebden Water|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8048|4.5|mALD|-1.982877|53.731188|Properties begin to flood in the area when the gauge records alevel above 4.50|Property flooding Mytholmroyd|Flooding to properties at Mytholmroyd|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8048|4.4|mALD|-1.982877|53.731188|Central mytholmroyd Properties begin to flood in this area when the gauge records alevel above 4.40.|Property flooding Mytholmroyd|Flooding to properties in central Mytholmroyd|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8048|4.56|mALD|-1.982052|53.730618|Onset of flooding and first property to flood along Burnley Roadbetween West End Terrace and Midgley Road. When levelsreach 4.56 widespread flooding will occur, including upstream ofRedacre Bridge.|Property flooding Burnley Road|Flooding to property on Burnley Road, Mytholmroyd|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9031|1.83|mALD|-1.938101|53.71303|Onset of flooding and first property to flood at TenterfieldsBusiness Estate.|Property flooding Tenterfields Business Park|Flooding to property at Tenterfields Business Park|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8191|2.35|mALD|-1.914744|53.707069|central sowerby bridge Properties begin to flood in this area when the gauge records alevel above 2.35.|Property flooding central Sowerby Bridge|Flooding to properties in central Sowerby Bridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8191|2|mALD|-1.914744|53.707069|sowerby bridge Properties begin to flood in this area when the gauge records alevel above 2.00.|Property flooding Sowerby Bridge|Flooding to properties at Sowerby Bridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8191|2.45|mALD|-1.911774|53.708442|Onset of flooding and first properties to flood along Town HallStreet.|Property flooding Sowerby Bridge|Further flooding to properties at Sowerby Bridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8298|4.35|mALD|-1.872819|53.698349|copley Properties begin to flood in this area when the gauge records alevel above 4.35.|Property flooding Copley|Flooding to properties at Copley, Halifax|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8298|5|mALD|-1.872819|53.698349|Flooding to properties in Copley Village. Flooding is from canalovertopping. Copley Sewage Treatment Works also flooded atthis level.|Property flooding Copley village|Flooding to properties at Copley village, Halifax|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8073|1.8|mALD|-1.841824|53.686732|saddleworth road Properties begin to flood in this area when the gauge records alevel above 1.80.|Property flooding Saddleworth Road|Flooding on Park Road, downstream of Elland|Road Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8073|2|mALD|-1.841898|53.686445|At a level of 2.15 Century Road will start to flood,although additional properties affected.|Property flooding Elland|Flooding to properties on Park Road|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8032|1.5|mALD|-1.743585|53.693886|nun bank wood Properties begin to flood in this area when the gauge records alevel above 1.50|Property flooding Nun Bank Wood|Flooding to properties at Nun Bank Wood, Brighouse|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8032|2.1|mALD|-1.782937|53.699571|brighouse Properties begin to flood in this area when the gauge records alevel above 2.10|Property flooding Brighouse|Flooding to properties at Brighouse|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8032|2.2|mALD|-1.794621|53.705069|brookfoot business park Properties begin to flood in this area when the gauge records alevel above 2.2|Property flooding Brookfoot Business Park|Flooding to properties at Brookfoot Business Parl, Brighouse|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8032|2.4|mALD|-1.784535|53.700099|Widespread flooding between Atlas Mill Road and ArmytageRoad|Property flooding Atlas Mill Road|Flooding to properties on Atlas Mill Road, Brighouse|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8066|6.1|mALD|-1.629367|53.689215|Properties begin to flood in this area when the gauge records alevel above 6.10|Property flooding Dewsbury|Flooding to properties at Dewsbury|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8066|6.6|mALD|-1.629367|53.689215|At a level of 6.60 widespread flooding affecting all ofcentral Dewsbury.|Property flooding Dewsbury|Flooding to properties in central Dewsbury|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8100|3.6|mALD|-1.550861|53.654926|the strands Properties begin to flood in this area when the gauge records alevel above 3.60.|Property flooding Horbury|Flooding to properties at Horbury|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8100|4|mALD|-1.586164|53.671035|healey Properties begin to flood in this area when the gauge records alevel above 4.00|Property flooding Healey|Flooding to properties at Healey, Wakefield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8100|4.6|mALD|-1.550861|53.654926|horbury junction Properties begin to flood in this area when the gauge records alevel above 4.60|Property flooding Horbury Junction|Flooding to properties at Horbury Junction|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8100|5.2|mALD|-1.540118|53.656365|Onset of flooding at Calder Park and widespread flooding inForge Lane Industrial Estate (1000yr event)|Property flooding Forge Lane|Flooding to property on Forge Lane, Horbury|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8209|1.43|mALD|-1.50655|53.682592|Approximate onset of flooding in Wakefield (if flood gates are closed)|Flooding at Wakefield|Flooding at Wakefield|Location Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8209|1.9|mALD|-1.483156|53.672779|fall ings Onset of property flooding in this area when the gauge recordsa level above 1.90|Property flooding Fall Ings Road|Flooding to property on Fall Ings Road, Wakefield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8209|1.9|mALD|-1.521573|53.67101|Thornes and Calder Vale Properties begin to flood in this area when the gauge records alevel above 1.900|Property flooding Thornes|Flooding to properties at Thornes, Wakefield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8209|1.9|mALD|-1.543809|53.654671|Thornes and Calder Vale Properties begin to flood in this area when the gauge records alevel above 1.900|Property flooding Calder Vale|Flooding to properties at Calder Vale, Wakefield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8134|3.61|mALD|-1.472664|53.711263|stanley Properties begin to flood in this area when the gauge records alevel above 3.61|Property flooding Stanley|Flooding to properties at Stanley, Wakefield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8134|3.61|mALD|-1.400807|53.740852|mickletown Properties begin to flood in this area when the gauge records alevel above 3.61|Property flooding at Mickletown|Flooding to properties at Mickletown, Methley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8134|3.61|mALD|-1.372584|53.726157|whitwood mere Properties begin to flood in this area when the gauge records alevel above 3.61|Property flooding Whitwood Mere|Flooding to properties at Whitwood Mere, Castleford|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8256|1.47|mALD|-1.777976|53.837445|victoria mills Properties begin to flood in these areas when the gauge recordsa level above 1.47|Property flooding Victoria Mills|Flooding to properties at Victoria Mills, Shipley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8297|0.71|mALD|-1.706109|53.723479|cleckheaton Properties begin to flood in this area when the gauge records alevel above 0.71m.|Property flooding Cleckheaton|Flooding to properties at Cleckheaton|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8302|0.9|mALD|-1.636221|53.690989|wormald street Properties begin to flood in this area when the gauge records alevel above 0.90.|Property flooding Wormald Street|Flooding to properties at Wormald Street, Dewsbury|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8348|2.47|mALD|-1.635115|53.716196|central batley Properties are expected to flood when the gauge records alevel of 2.47|Property flooding Batley|Flooding to properties in central Batley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8348|2.47|mALD|-1.628718|53.714197|Onset of property flooding at Tesco Petrol Station, BradfordRoad|Property flooding Bradford Road|Flooding to properties on Bradford Road, Batley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9032|3.11|mALD|-1.648739|53.726153|wilton park Properties are expected to flood when the gauge records alevel of 3.11|Property flooding Wilton Park|Flooding to properties at Wilton Park, Batley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9032|2.73|mALD|-1.628718|53.714197|Onset of property flooding at 491 Bradford Road, Batley|Property flooding Bradford Road|Flooding to properties on Bradford Road, Batley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9032|3.11|mALD|-1.628409|53.714485|Onset of property flooding at 1 Bridge street, Birstall|Property flooding Bridge Street|Flooding to properties on Bridge Street, Batley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9046|2.75|mALD|-1.509153|53.680601|brooks bank Properties begin to flood in this area when Wrenthorpe U/Sgauge records a level of 2.75.|Property flooding Brooksbank|Flooding to properties at Brooksbank, Wakefield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9046|5.59|mALD|-1.516531|53.690231|peacock Properties flood when gauge records a level of 5.59|Property flooding Peacock estate|Flooding to properties at Peacock Estate, Wakefield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8258|1.88|mALD|-1.930004|53.600066|riverdene Properties begin to flood in this area when the gauge records alevel above 1.88m.|Property flooding Marsden|Flooding to properties at Marsden, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8258|2.06|mALD|-1.929637|53.600566|towngate Properties begin to flood in this area when the gauge records alevel above 2.06m|Property flooding Town Gate|Flooding to properties at Town Gate, Marsden|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8258|2.31|mALD|-1.785556|53.640733|Milnsbridge to Chapel Hill Properties begin to flood in this area when the gauge records alevel above 2.31m.|Property flooding Chapel Hill|Flooding to properties at Chapel Hill, Hudderfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8258|2.31|mALD|-1.930004|53.600066|Properties begin to flood in this area when the gauge records alevel above 2.31m.|Property flooding Marsden|Flooding to properties at Marsden, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.7|mALD|-1.822544|53.661848|George Street to Folly Hall Properties begin to flood in this area when the gauge records alevel above 1.77m.|Property flooding George Street|Flooding to properties on George Street, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.77|mALD|-1.772435|53.643252|Aspley & Bradley Mills Properties begin to flood in this area when the gauge records alevel above 1.77m|Property flooding Aspley|Flooding to properties at Aspley, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.77|mALD|-1.782253|53.639263|Colne Rd, Queens Square, Leeds Rd and Hudds Stadium Properties begin to flood in this area when the gauge records alevel above 1.77m|Property flooding Colne Road|Flooding to properties on Colne Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.77|mALD|-1.762831|53.659753|Colne Rd, Queens Square, Leeds Rd and Hudds Stadium Properties begin to flood in this area when the gauge records alevel above 1.77m|Property flooding Queens Square|Flooding to properties on Queens Square, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.77|mALD|-1.760163|53.661073|Colne Rd, Queens Square, Leeds Rd and Hudds Stadium Properties begin to flood in this area when the gauge records alevel above 1.77m|Property flooding Leeds Road|Flooding to properties on Leeds Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|1.87|mALD|-1.772382|53.648223|Turnbridge Road, Linhurst Road and Leeds Road Properties begin to flood in this area when the gauge records alevel above 1.87m|Property flooding Turnbridge Road|Flooding to properties on Turnbridge Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8317|2.29|mALD|-1.773645|53.649506|own Terrace, Avenue and Crescent and St. Andrews Rd Properties begin to flood in this area when the gauge records alevel above 2.29m.|Property flooding St Andrew's Road|Flooding to properties on St Andrew's Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8342|1.64|mALD|-1.810576|53.575478|Upperthong and Holmfirth Properties begin to flood when the gauge records a levelabove 1.64|Property flooding Upperthong|Flooding to properties at Upperthong, Holmfirth|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8342|1.64|mALD|-1.787341|53.572939|Upperthong and Holmfirth Properties begin to flood when the gauge records a levelabove 1.64|Property flooding Holmfirth|Flooding to properties at Holmfirth|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8342|1.64|mALD|-1.798236|53.565797|Exceedance of channel capacity affecting properties at VictoriaMills. (14 properties)|Property flooding Victoria Mills|Flooding to properties on Victoria Mills, Holmfirth|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8342|1.64|mALD|-1.777098|53.585468|Additional properties at Albion Mills, Thongsbridge may beaffected along with Thongsbridge Tennis Club.|Property flooding Thongsbridge|Flooding to properties at Thongsbridge, Holmfirth|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8165|3.12|mALD|-1.791401|53.635943|Further floodplain conveyance affecting properties mainly on thewest side of Lockwood Road. (89 properties)|Property flooding Lockwood Road|Flooding to properties on Lockwood Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.31|mALD|-1.728856|53.638167|Exceedance of channel capacity on the left bank, affectingapproximately 5 properties on the extreme north eastern extentof Fenay Lea Drive.|Property flooding Fenay Lea Drive|Flooding to properties on Fenay Lea Drive, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.64|mALD|-1.728585|53.638887|Approximately 108 properties will be affected, this includes allproperties on Beckside Gardens, the majority of properties onFenay Lea Drive and some on Penistone Road.|Property flooding Beckside Gardens|Flooding to properties on Beckside Gardens, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.64|mALD|-1.730168|53.63866|Approximately 108 properties will be affected, this includes allproperties on Beckside Gardens, the majority of properties onFenay Lea Drive and some on Penistone Road.|Property flooding Penistone Road|Flooding to properties on Penistone Road, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.97|mALD|-1.737048|53.650096|Flooding mainly to the right bank of Round Wood Beck affectingaround 33 properties on Woodford Drive and Westbrook Drive.|Property flooding Woodford Drive|Flooding to properties on Woodford Drive, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8260|2.97|mALD|-1.735362|53.64765|Flooding mainly to the right bank of Round Wood Beck affectingaround 33 properties on Woodford Drive and Westbrook Drive.|Property flooding Westbrook Drive|Flooding to properties on Westbrook Drive, Huddersfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|2.31|mALD|-1.650734|53.529484|Thurlstone Properties begin to flood in this area when the gaugerecords a level above 2.31.|Property flooding Thurlstone|Flooding to properties at Thurlstone|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|2.35|mALD|-1.633239|53.529731|Thurlstone and part of the A628 in Penistone Properties begin to flood in this area when the gaugerecords a level above 2.35.|Flooding on A628|Flooding on A628 at Penistone|Road Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|2.81|mALD|-1.653675|53.526321|Saville Lane, Thurlstone Properties begin to flood in this area when the gaugerecords a level above 2.81.|Property flooding Saville Lane|Flooding to properties on Saville Lane, Thurlstone|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|3.11|mALD|-1.629215|53.529956|Wordsworth Court and Wentworth Meadows,Penistone  Properties begin to flood in this area when the gaugerecords a level above 3.11|Property flooding Wordsworth Court|Flooding to properties on Wordsworth Court, Penistone|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8247|3.11|mALD|-1.631136|53.529007|Wordsworth Court and Wentworth Meadows,Penistone  Properties begin to flood in this area when the gaugerecords a level above 3.12|Property flooding Wentworth Meadows|Flooding to properties on Wentworth Meadows, Penistone|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.43|mALD|-1.537833|53.436374|StationLane, Oughtibridge Properties begin to flood in the above flood warning areaswhen the gauge records a level above 3.43|Property flooding Station Lane|Flooding to properties on Station Lane, Oughtibridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.43|mALD|-1.50994|53.419456|WinnGardens in Sheffield Properties begin to flood in the above flood warning areaswhen the gauge records a level above 3.43|Property flooding Winn Gardens|Flooding to properties on Winn Gardens, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.55|mALD|-1.478062|53.39343|Neepsend and Hillfoot Properties begin to flood in this area when the gaugerecords a level above 3.55|Property flooding Neepsend|Flooding to properties at Neepsend, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.55|mALD|-1.542726|53.317535|Neepsend and Hillfoot Properties begin to flood in this area when the gaugerecords a level above 3.55|Property flooding Hillfoot Road|Flooding to properties on Hillfoot Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.57|mALD|-1.53717|53.435928|Waterside Gardens and Forge Lane in Oughtibridge Properties begin to flood in this area when the gauge records alevel above 3.57|Property flooding Waterside Gardens|Flooding to properties on Waterside Gardens, Oughtibridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.57|mALD|-1.537622|53.437249|Waterside Gardens and Forge Lane in Oughtibridge Properties begin to flood in this area when the gauge records alevel above 3.57|Property flooding Forge Lane|Flooding to properties on Forge Lane, Oughtibridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.61|mALD|-1.494981|53.410411|SheffieldWednesday and Rawson Spring Road Properties begin to flood in this area when the gauge records alevel above 3.61|Property flooding Rawson Spring Road|Flooding to properties on Rawson Spring Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8323|3.61|mALD|-1.500572|53.410737|SheffieldWednesday and Rawson Spring Road Properties begin to flood in this area when the gauge records alevel above 3.61|Property flooding Hillsborough|Flooding to properties at Hillsborough, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9038|2.22|mALD|-1.495282|53.405086|Owlerton Properties begin to flood in this area when the gauge records alevel of 2.22m|Property flooding Owlerton|Flooding to properties at Owlerton|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9038|2.31|mALD|-1.506474|53.400963|Holme Lane Properties begin to flood in this area when the gauge records alevel of 2.31m.|Property flooding Holme Lane|Flooding to properties on Holme Lane, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9038|2.56|mALD|-1.513606|53.399098|Malinbridge Properties begin to flood in this area when the gauge records alevel of 2.56m|Property flooding Malin Bridge|Flooding to properties at Malin Bridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|3.35|mALD|-1.47037|53.39009|Mowbray Street and Alma Street in Sheffield Properties begin to flood when the gauge records a level above3.35m.|Property flooding Mowbray Street|Flooding to properties on Mowbray Steet, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|3.35|mALD|-1.469958|53.388542|Mowbray Street and Alma Street in Sheffield Properties begin to flood when the gauge records a level above3.35m.|Property flooding Alma Street|Flooding to properties on Alma Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|3.35|mALD|-1.471305|53.389535|Kelham island Properties begin to flood when the gauge records a level above3.35m.|Property flooding Kelham Island|Flooding to properties at Kelham Island, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|3.55|mALD|-1.458998|53.388926|SavilleStreet, Sheffield The first property to flood is the River Don Works betweenHawke Street and Brightside Lane which is believed to flood at3.55.|Property flooding Saville Street|Flooding to properties on Saville Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|4.4|mALD|-1.465729|53.387697|Brightside, Nursery Street and Nursery Lane, Sheffield The first property is believed to flood at a level of 4.40|Property flooding Nursery Street|Flooding to properties on Nursery Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8248|4.4|mALD|-1.464208|53.387839|Bridge Street and Millsands The first property to flood is Kam House, Stanley Street which isbelieved to flood at 4.40.|Property flooding Stanley Street|Flooding to properties on Stanley Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8135|4.35|mALD|-1.282688|53.490383|OldDenaby Properties begin to flood in this area when the gauge records alevel above 4.35|Property flooding Old Denaby|Flooding to properties at Old Denaby|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8135|4.47|mALD|-1.223957|53.486982|Conisbrough Properties begin to flood in this area when the gauge records alevel above 4.47|Property flooding Conisbrough|Flooding to properties at Conisbrough, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8135|4.67|mALD|-1.280459|53.493216|Mexborough Properties begin to flood in this area when the gauge records alevel above 4.67|Property flooding Mexborough|Flooding to properties at Mexborough|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8349|3.48|mALD|-1.191344|53.507507|7 July 2012 - 7 July 2012, some flooding on roads. Nursery Lane was closed off totraffic and some standing water on Carr Lane and Spring Lane|Flooding on Nursery Lane|Flooding on Nursery Lane, Sprotbrough|Road Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8349|4.15|mALD|-1.189414|53.511455|LowerSprotbrough Properties begin to flood in this area when the gauge records alevel above 4.15.|Property flooding Lower Sprotbrough|Flooding to properties at Lower Sprotbrough, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8067|5.65|mALD|-1.143442|53.534732|The first area to be affected will be Frank Road adjacent toSwaith Dike|Property flooding Bentley|Flooding to properties at Bentley, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8242|6.8|mALD|-1.108499|53.661999|Balne Properties begin to flood in this area when the gauge records alevel above 6.8m|Property flooding Balne|Flooding to properties at Balne, Goole|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8242|7|mALD|-1.100262|53.591709|Properties begin to flood in Thorpe in Balne when the gaugerecords a level above 7.0.|Property flooding Thorpe in Balne|Flooding to properties at Thorpe in Balne, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8242|7.15|mALD|-1.062067|53.595444|South bramwith Properties begin to flood in this area when the gauge records alevel above 7.15|Property flooding South Bramwith|Flooding to properties at South Bramwith, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8318|0.91|mALD|-1.477227|53.466762|Chapeltown to North Ecclesfield Properties begin to flood in this area when the gauge records alevel of 0.91m.|Property flooding Chapeltown|Flooding to properties at Chapeltown, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9035|1.77|mALD|-1.460257|53.443498|Peak Level - 15 June 2007 (in-screen reading). 1 property flooded - 234 TheCommon, Ecclesfield S35 9WN.|Property flooding The Common|Flooding to properties on The Common, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9035|1.44|mALD|-1.466562|53.442463|Properties begin to flood in this area when the gauge records alevel of 1.44m|Property flooding Ecclesfield|Flooding to properties at Ecclesfield, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8261|2|mALD|-1.431451|53.412164|Ecclesfield to Wincobank Properties begin to flood in this area when the gauge records alevel of 2.00|Property flooding Wincobank|Flooding to properties at Wincobank, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8299|2.25|mALD|-1.515482|53.327669|DoreStation Properties begin to flood in this area when the gauge records alevel above 2.25|Property flooding Dore train station|Flooding to properties at Dore train station|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8299|2.7|mALD|-1.485231|53.352048|Abbeydale to Archer Road, Norton Hammer Properties begin to flood in this area when the gauge records alevel above 2.70.|Property flooding Norton Hammer|Flooding to properties at Norton Hammer, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8299|3.95|mALD|-1.513467|53.333346|A property on Abbeydale Road South will flood|Property flooding Abbeydale South|Flooding to property on Abbeydale South, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8308|1.71|mALD|-1.48478|53.354901|Coniston Road, Norton Hammer Properties begin to flood in this area when the gauge records alevel above 1.43|Property flooding Coniston Road|Flooding to properties on Coniston Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8308|1.71|mALD|-1.472375|53.364355|Broadfield Road and London Road South Properties begin to flood in this area when the gauge records alevel above 1.71.|Property flooding London Road|Flooding to properties on London Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8308|1.71|mALD|-1.477555|53.359586|Broadfield Road and London Road South Properties begin to flood in this area when the gauge records alevel above 1.71.|Property flooding Broadfield Road|Flooding to properties on Broadfield Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8308|2|mALD|-1.47537|53.359872|SaxonRoad, Myrtle Bridge and Queens Road Retail Park Properties begin to flood in the flood warning areas above whenthe gauge records a level above 2.00.|Property flooding Saxon Road|Flooding to properties on Saxon Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
